科系代碼,學校,科系,招收人數,國文檢定,英文檢定,數學檢定,社會檢定,自然檢定,總級分檢定,英聽檢定,國文倍率,英文倍率,數學倍率,社會倍率,自然倍率,總級分倍率,第二試時間(起),第二試時間(訖),篩選一,篩選二,篩選三,篩選四,篩選五,篩選六,超額篩選
018492,靜宜大學,資訊傳播工程學系-類繁星,12,--,後標,後標,--,--,後標,--,--,--,--,--,--,3,--,--,總=42,,,,,,有
019012,大同大學,機械工程學系電子機械組,23,--,--,--,--,均標,--,--,--,5,3,--,--,--,104.4.11,104.4.11,英=3,數=7,,,,,有
019022,大同大學,機械工程學系精密機械組,22,--,--,--,--,均標,--,--,--,5,3,--,--,--,104.4.11,104.4.11,英=6,數=8,,,,,有
019032,大同大學,電機工程學系電機與系統組,26,--,--,--,--,--,均標,--,--,--,4,--,--,3,104.4.11,104.4.11,數=8,總=50,,,,,有
019042,大同大學,電機工程學系電子與通訊組,20,--,後標,均標,--,--,--,--,--,5,3,--,--,--,104.4.11,104.4.11,英=7,數=9,,,,,有
019052,大同大學,化學工程學系,45,--,--,--,--,均標,--,--,--,6,8,--,3,--,104.4.11,104.4.11,數=2,英=4,自=10,,,,有
019062,大同大學,工業設計學系,40,--,均標,--,--,--,--,--,--,4,--,--,--,3,104.4.10,104.4.10,英=11,總=54,,,,,有
019072,大同大學,事業經營學系,45,--,均標,後標,--,--,--,--,--,3,6,--,--,--,104.4.11,104.4.12,數=4,英=11,,,,,有
019082,大同大學,資訊工程學系,47,--,後標,均標,--,--,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=51,,,,,,無
019092,大同大學,材料工程學系,45,--,後標,--,--,--,--,--,7,5,--,--,3,--,104.4.11,104.4.11,國=9,英=7,自=10,,,,有
019102,大同大學,生物工程學系,25,--,後標,後標,--,--,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=50,,,,,,有
019112,大同大學,資訊經營學系,28,--,後標,均標,--,--,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=48,,,,,,有
019122,大同大學,媒體設計學系互動媒體設計組,14,--,--,--,--,--,均標,--,--,4,5,--,--,3,104.4.10,104.4.10,數=7,英=9,總=52,,,,有
019132,大同大學,媒體設計學系數位遊戲設計組,12,--,--,--,--,--,均標,--,--,4,5,--,--,3,104.4.10,104.4.10,數=4,英=8,總=51,,,,無
019142,大同大學,應用外語學系,16,--,均標,--,--,--,均標,--,--,6,--,--,--,3,104.4.11,104.4.11,英=10,總=50,,,,,有
020012,輔仁大學,中國文學系,69,均標,均標,--,均標,--,--,--,3,8,--,10,--,--,104.4.10,104.4.12,社=11,英=9,國=13,,,,有
020022,輔仁大學,歷史學系,60,底標,底標,--,底標,--,--,--,3,3,--,3,--,--,104.4.10,104.4.11,國+英+社=36,,,,,,有
020032,輔仁大學,哲學系,64,--,--,--,--,--,後標,--,--,--,--,--,--,3,104.4.10,104.4.11,總=45,,,,,,有
020042,輔仁大學,景觀設計學系,34,--,--,--,--,--,後標,--,--,--,--,--,--,3,104.4.12,104.4.12,總=54,,,,,,有
020052,輔仁大學,影像傳播學系,32,均標,均標,--,均標,--,--,--,3,3,--,4,--,--,104.4.12,104.4.12,社=14,國+英=25,,,,,有
020062,輔仁大學,新聞傳播學系,24,均標,均標,--,均標,--,--,--,3,3,--,3,--,--,104.4.12,104.4.12,國+英+社=40,,,,,,有
020072,輔仁大學,廣告傳播學系,24,均標,均標,均標,--,--,--,--,3,3,3,--,--,--,104.4.11,104.4.11,國+英+數=35,,,,,,有
020082,輔仁大學,圖書資訊學系,31,--,--,--,--,--,均標,--,--,--,--,--,--,3,104.4.10,104.4.10,總=51,,,,,,有
020092,輔仁大學,教育領導與科技發展學士學位學程,17,--,--,--,--,--,均標,--,--,--,--,--,--,3,104.4.10,104.4.10,總=47,,,,,,無
020102,輔仁大學,護理學系,55,--,均標,--,--,--,--,--,--,3,--,--,--,--,104.4.11,104.4.11,英=13,,,,,,有
020112,輔仁大學,護理學系(公費生),2,--,均標,--,--,--,--,--,--,3,--,--,--,--,104.4.11,104.4.11,英=12,,,,,,有
020122,輔仁大學,公共衛生學系,32,--,均標,--,--,--,--,--,6,--,--,--,--,3,104.4.11,104.4.11,國=12,總=55,,,,,有
020132,輔仁大學,醫學系,22,頂標,頂標,頂標,前標,頂標,頂標,--,--,8,4,--,3,--,104.4.12,104.4.12,英=15,數=15,自=15,,,,有
020142,輔仁大學,臨床心理學系,33,後標,後標,後標,--,後標,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=59,,,,,,有
020152,輔仁大學,職能治療學系,33,--,均標,--,--,均標,--,--,5,6,--,--,3,--,104.4.10,104.4.10,英=12,國=13,自=12,,,,有
020162,輔仁大學,呼吸治療學系,20,--,均標,--,--,均標,--,--,--,--,--,--,3,--,104.4.11,104.4.11,自=13,,,,,,有
020172,輔仁大學,數學系純數學組,27,--,後標,均標,--,--,--,--,--,--,3,--,--,--,104.4.11,104.4.11,數=9,,,,,,有
020182,輔仁大學,數學系應用數學組,32,--,後標,均標,--,--,--,--,--,--,3,--,--,--,104.4.11,104.4.11,數=12,,,,,,有
020192,輔仁大學,化學系,70,--,後標,底標,--,均標,--,--,--,--,--,--,3,--,104.4.11,104.4.11,自=11,,,,,,有
020202,輔仁大學,資訊工程學系,70,--,--,後標,--,--,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=56,,,,,,有
020212,輔仁大學,生命科學系,67,--,均標,--,--,均標,--,--,--,--,--,--,3,--,104.4.11,104.4.11,自=11,,,,,,有
020222,輔仁大學,物理學系物理組,22,--,後標,均標,--,均標,--,--,--,4,3,--,--,--,104.4.11,104.4.11,英=7,數=9,,,,,有
020232,輔仁大學,物理學系光電物理組,22,--,後標,均標,--,均標,--,--,--,4,3,--,--,--,104.4.11,104.4.11,英=8,數=9,,,,,有
020242,輔仁大學,電機工程學系電腦與通訊工程組,34,--,--,--,--,--,均標,--,--,--,--,--,--,3,104.4.10,104.4.10,總=56,,,,,,有
020252,輔仁大學,電機工程學系系統與晶片設計組,34,--,--,--,--,--,均標,--,--,--,--,--,--,3,104.4.10,104.4.10,總=56,,,,,,有
020262,輔仁大學,醫學資訊與創新應用學士學位學程,15,--,--,後標,--,--,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=49,,,,,,有
020272,輔仁大學,英國語文學系,29,前標,頂標,--,--,--,--,A級,4,3,--,--,--,--,104.4.11,104.4.11,國=13,英=14,,,,,有
020282,輔仁大學,法國語文學系,32,均標,均標,--,均標,--,--,--,5,3,--,--,--,--,104.4.11,104.4.11,國=13,英=13,,,,,有
020292,輔仁大學,西班牙語文學系,32,均標,均標,--,均標,--,--,--,3,3,--,3,--,--,104.4.10,104.4.10,國+英+社=40,,,,,,有
020302,輔仁大學,日本語文學系,60,均標,均標,--,均標,--,--,--,3,4,--,5,--,--,104.4.10,104.4.10,社=13,英=12,國=13,,,,有
020312,輔仁大學,義大利語文學系,32,均標,均標,--,--,--,均標,--,3,3,--,--,--,4,104.4.10,104.4.10,總=52,國+英=26,,,,,有
020322,輔仁大學,德語語文學系,32,前標,前標,--,--,--,--,--,3,6,--,--,--,--,104.4.11,104.4.11,英=12,國=13,,,,,有
020332,輔仁大學,織品服裝學系織品設計組,32,--,--,--,--,--,均標,--,--,3,--,--,--,--,104.4.10,104.4.10,英=12,,,,,,有
020342,輔仁大學,織品服裝學系服飾設計組,32,--,--,--,--,--,均標,--,--,3,--,--,--,--,104.4.10,104.4.10,英=13,,,,,,有
020352,輔仁大學,織品服裝學系織品服飾行銷組,69,--,--,--,--,--,均標,--,--,2.5,--,--,--,--,104.4.10,104.4.10,英=12,,,,,,有
020362,輔仁大學,餐旅管理學系,84,--,均標,--,--,--,均標,--,--,--,--,--,--,2.5,104.4.11,104.4.11,總=55,,,,,,有
020372,輔仁大學,兒童與家庭學系,32,--,--,--,--,--,後標,--,--,--,--,--,--,3,104.4.11,104.4.11,總=52,,,,,,有
020382,輔仁大學,食品科學系,32,--,均標,後標,--,均標,--,--,--,4,--,--,3,6,104.4.12,104.4.12,總=54,英=11,自=12,,,,有
020392,輔仁大學,營養科學系,34,均標,均標,--,--,均標,--,--,--,4,--,--,3,--,104.4.11,104.4.11,英=13,自=11,,,,,有
020402,輔仁大學,法律學系,59,均標,均標,--,均標,--,--,--,--,3,--,3,--,--,104.4.11,104.4.11,英+社=27,,,,,,有
020412,輔仁大學,財經法律學系,32,均標,前標,--,均標,--,--,--,--,3,--,3,--,--,104.4.11,104.4.11,英+社=27,,,,,,有
020422,輔仁大學,企業管理學系,93,均標,均標,均標,--,--,--,--,--,--,--,--,--,3,104.4.12,104.4.12,總=54,,,,,,有
020432,輔仁大學,會計學系,61,--,均標,均標,--,--,--,--,--,--,--,--,--,2.5,104.4.10,104.4.10,總=59,,,,,,有
020442,輔仁大學,資訊管理學系,66,--,均標,均標,--,--,--,--,--,--,--,--,--,2.5,104.4.10,104.4.10,總=56,,,,,,有
020452,輔仁大學,統計資訊學系,62,--,--,--,--,--,均標,--,--,--,--,--,--,2.5,104.4.10,104.4.10,總=55,,,,,,有
020462,輔仁大學,金融與國際企業學系,55,均標,均標,均標,--,--,--,--,--,4,6,--,--,2.5,104.4.11,104.4.11,數=8,英=12,總=59,,,,有
020472,輔仁大學,社會學系,32,均標,均標,--,均標,--,--,--,--,--,--,--,--,3,104.4.11,104.4.11,總=55,,,,,,有
020482,輔仁大學,社會工作學系,32,均標,均標,--,均標,--,--,--,3,3,--,3,--,--,104.4.10,104.4.11,國+英+社=38,,,,,,有
020492,輔仁大學,經濟學系,64,均標,均標,均標,--,--,--,--,--,3,3.5,--,--,5,104.4.10,104.4.10,總=45,數=8,英=10,,,,有
020502,輔仁大學,宗教學系,46,底標,--,--,底標,--,--,--,3,--,--,3,--,--,104.4.11,104.4.11,國+社=23,,,,,,有
020512,輔仁大學,心理學系,32,後標,後標,後標,--,--,--,--,--,--,--,--,--,2.5,104.4.11,104.4.11,總=61,,,,,,無
021012,國立臺灣海洋大學,商船學系,50,--,後標,後標,--,--,--,C級,--,4,3,--,--,--,--,--,英=11,數=10,,,,,無
021022,國立臺灣海洋大學,航運管理學系,45,--,均標,均標,--,--,--,--,--,4,3,--,--,--,--,--,英=12,數=10,,,,,有
021032,國立臺灣海洋大學,輪機工程學系能源應用組,12,--,均標,均標,--,--,--,--,--,4,5,--,--,--,--,--,數=9,英=10,,,,,有
021042,國立臺灣海洋大學,輪機工程學系動力工程組,19,--,均標,均標,--,--,--,--,--,3,4,--,--,--,--,--,數=11,英=11,,,,,有
021052,國立臺灣海洋大學,運輸科學系A組,24,--,均標,均標,--,--,均標,B級,--,4,5,--,--,3,--,--,數=9,英=12,總=57,,,,有
021062,國立臺灣海洋大學,運輸科學系B組,20,--,均標,均標,--,--,均標,B級,--,4,5,--,--,3,--,--,數=7,英=11,總=57,,,,有
021072,國立臺灣海洋大學,食品科學系食品科學組,23,--,均標,--,--,均標,均標,--,--,6,--,--,5,3,--,--,英=12,自=12,總=61,,,,有
021082,國立臺灣海洋大學,食品科學系生物科技組,23,--,均標,--,--,均標,均標,--,--,6,--,--,5,3,--,--,英=11,自=12,總=62,,,,有
021092,國立臺灣海洋大學,水產養殖學系,33,--,後標,後標,--,均標,--,--,--,5,--,--,5,3,--,--,英+自=22,總=56,,,,,有
021102,國立臺灣海洋大學,生命科學暨生物科技學系,19,均標,均標,均標,--,均標,--,--,--,--,--,--,--,3,104.4.17,104.4.17,總=60,,,,,,有
021112,國立臺灣海洋大學,系統工程暨造船學系,27,--,均標,均標,--,均標,--,--,--,4,4,--,3,--,--,--,英+數=21,自=12,,,,,有
021122,國立臺灣海洋大學,河海工程學系,43,--,--,後標,--,--,--,--,--,3,6,--,5,--,--,--,數=8,自=10,英=11,,,,有
021132,國立臺灣海洋大學,機械與機電工程學系,48,--,--,均標,--,均標,--,--,--,3,4,--,5,--,--,--,自=13,數=10,英=10,,,,有
021142,國立臺灣海洋大學,海洋環境資訊系,28,--,均標,均標,--,均標,--,--,--,3,4,--,5,--,--,--,自=10,數=10,英=10,,,,有
021152,國立臺灣海洋大學,環境生物與漁業科學學系,24,--,後標,後標,--,後標,後標,--,--,5,4,--,3,--,--,--,英=10,數=9,自=11,,,,有
021162,國立臺灣海洋大學,電機工程學系,37,--,均標,均標,--,均標,--,--,--,4,3,--,4,4,104.4.17,104.4.17,英+自+總=85,數=11,,,,,有
021172,國立臺灣海洋大學,資訊工程學系,37,--,均標,均標,--,均標,--,--,--,3,3,--,3,3,--,--,英+數+自+總=99,,,,,,有
021182,國立臺灣海洋大學,通訊與導航工程學系,28,--,均標,均標,--,均標,--,--,--,3,3,--,3,4,--,--,總=59,英+數+自=35,,,,,有
021192,國立臺灣海洋大學,海洋觀光管理學士學位學程,15,--,均標,均標,--,--,--,--,--,4,3,--,--,--,--,--,英=11,數=8,,,,,有
021202,國立臺灣海洋大學,海洋法政學士學位學程,15,前標,前標,--,均標,--,--,--,4,3,--,--,--,--,--,--,國=13,英=13,,,,,有
021212,國立臺灣海洋大學,光電與材料科技學士學位學程,15,--,均標,均標,--,均標,--,--,--,4,3,--,4,4,104.4.17,104.4.17,英+自+總=77,數=10,,,,,有
022012,國立高雄師範大學,數學系數學組,18,--,後標,均標,--,後標,--,--,--,--,3,--,--,--,104.4.17,104.4.17,數=13,,,,,,有
022022,國立高雄師範大學,數學系應用數學組,18,--,後標,均標,--,後標,--,--,--,--,3,--,--,--,104.4.17,104.4.17,數=14,,,,,,有
022032,國立高雄師範大學,化學系,18,--,均標,均標,--,均標,--,--,--,3,--,--,5,--,104.4.17,104.4.17,自=13,英=13,,,,,有
022042,國立高雄師範大學,物理學系,20,--,--,均標,--,均標,--,--,--,--,5,--,2,--,104.4.17,104.4.17,數=11,自=14,,,,,有
022052,國立高雄師範大學,生物科技系,21,均標,均標,均標,--,均標,--,--,--,--,--,--,3,--,104.4.17,104.4.17,自=13,,,,,,有
022062,國立高雄師範大學,工業科技教育學系,22,--,均標,均標,--,均標,--,--,--,3,3,--,3,--,104.4.17,104.4.17,英+數+自=33,,,,,,有
022072,國立高雄師範大學,工業設計學系,15,均標,均標,均標,均標,均標,均標,--,--,4,--,--,3,--,104.4.17,104.4.17,英=13,自=12,,,,,有
022082,國立高雄師範大學,光電與通訊工程學系,19,--,均標,均標,--,均標,--,--,--,--,6,--,3,--,104.4.17,104.4.17,數=11,自=13,,,,,有
022092,國立高雄師範大學,電子工程學系,20,--,--,均標,--,均標,均標,--,--,--,7,--,5,3,104.4.17,104.4.17,數=11,自=13,總=61,,,,有
022102,國立高雄師範大學,軟體工程與管理學系,11,--,均標,均標,--,--,--,--,4.5,4.5,4.5,--,--,--,104.4.17,104.4.17,國+英+數=36,,,,,,有
022112,國立高雄師範大學,事業經營學系,11,均標,前標,前標,--,--,均標,--,--,2,2,--,--,--,104.4.17,104.4.17,英+數=24,,,,,,有
022122,國立高雄師範大學,地理學系,12,均標,均標,均標,均標,均標,--,--,5,5,4,3,--,--,104.4.17,104.4.17,國+英=25,數=9,社=13,,,,有
022132,國立高雄師範大學,特殊教育學系,12,均標,均標,均標,--,--,--,--,--,--,--,--,--,3,104.4.17,104.4.17,總=61,,,,,,有
022142,國立高雄師範大學,英語學系,16,前標,頂標,--,均標,--,--,B級,--,3,--,--,--,--,104.4.10,104.4.10,英=14,,,,,,有
022152,國立高雄師範大學,教育學系,10,前標,前標,均標,均標,--,--,--,--,--,--,--,--,2.5,104.4.17,104.4.17,總=61,,,,,,有
022162,國立高雄師範大學,國文學系,30,前標,均標,--,均標,--,--,--,3,12,--,10,--,--,104.4.17,104.4.17,英=9,社=12,國=14,,,,有
023012,國立彰化師範大學,輔導與諮商學系學校輔導與諮商組,12,頂標,前標,前標,均標,均標,--,B級,--,--,--,--,--,2.5,104.4.10,104.4.10,總=64,,,,,,有
023022,國立彰化師範大學,輔導與諮商學系社區輔導與諮商組,12,頂標,前標,前標,均標,均標,--,B級,--,--,--,--,--,2.5,104.4.10,104.4.10,總=61,,,,,,有
023032,國立彰化師範大學,特殊教育學系,20,前標,前標,均標,--,--,--,B級,--,--,--,--,--,3,104.4.10,104.4.10,總=58,,,,,,有
023042,國立彰化師範大學,英語學系,20,前標,頂標,--,均標,--,--,B級,--,3,--,--,--,--,104.4.11,104.4.11,英=14,,,,,,有
023052,國立彰化師範大學,國文學系,16,前標,均標,--,均標,--,--,--,3,6,--,--,--,--,104.4.10,104.4.10,英=12,國=14,,,,,有
023062,國立彰化師範大學,地理學系,8,均標,均標,均標,均標,均標,--,C級,--,--,8,4,6,--,104.4.10,104.4.10,數=10,自=11,社=14,,,,有
023072,國立彰化師範大學,數學系,12,--,--,前標,--,--,--,--,--,--,4,--,--,--,104.4.11,104.4.11,數=14,,,,,,有
023082,國立彰化師範大學,物理學系物理組,12,--,均標,前標,--,均標,--,--,--,10,5,--,3,--,104.4.11,104.4.11,英=9,數=10,自=13,,,,有
023092,國立彰化師範大學,物理學系光電組,12,--,均標,前標,--,均標,--,--,--,10,5,--,3,--,104.4.11,104.4.11,英=9,數=10,自=12,,,,有
023102,國立彰化師範大學,化學系,23,--,均標,均標,--,前標,--,--,--,10,8,--,3,--,104.4.11,104.4.11,英=10,數=8,自=13,,,,有
023112,國立彰化師範大學,生物學系,15,均標,均標,--,--,前標,--,--,5,5,--,--,3,--,104.4.11,104.4.11,國+英=24,自=13,,,,,有
023122,國立彰化師範大學,機電工程學系,14,均標,均標,均標,--,均標,均標,--,--,--,3.5,--,7,10,--,--,總=58,自=12,數=12,,,,有
023132,國立彰化師範大學,電子工程學系,20,均標,均標,均標,--,前標,均標,--,--,--,5,--,3,6,104.4.11,104.4.11,總=58,數=10,自=13,,,,有
023142,國立彰化師範大學,資訊工程學系,25,--,均標,均標,--,均標,--,--,--,--,--,--,--,3,--,--,總=63,,,,,,有
023152,國立彰化師範大學,電機工程學系,20,--,均標,均標,--,均標,均標,C級,--,--,5,--,7,3,--,--,自=13,數=12,總=61,,,,有
023162,國立彰化師範大學,企業管理學系,10,均標,均標,前標,--,--,--,B級,10,8,5,--,--,--,104.4.10,104.4.10,國=11,英=9,數=10,,,,有
023172,國立彰化師範大學,會計學系,28,均標,均標,均標,--,--,--,B級,5,3,4,--,--,--,104.4.10,104.4.10,國=13,數=10,英=12,,,,有
023182,國立彰化師範大學,資訊管理學系資訊管理組,14,--,均標,均標,--,--,--,C級,--,6,7,--,--,3,104.4.11,104.4.11,數=7,英=11,總=60,,,,有
023192,國立彰化師範大學,資訊管理學系數位內容科技與管理組,13,--,均標,均標,--,--,--,C級,--,6,7,--,--,3,104.4.11,104.4.11,數=7,英=10,總=59,,,,有
023202,國立彰化師範大學,數學系(公費生),1,--,均標,前標,--,均標,--,--,--,--,5,--,--,--,104.4.11,104.4.11,數=15,,,,,,有
023212,國立彰化師範大學,生物學系(公費生),1,均標,均標,--,--,前標,--,--,5,5,--,--,3,--,104.4.11,104.4.11,國+英=29,自=15,,,,,無
023222,國立彰化師範大學,化學系(公費生),1,--,前標,均標,--,前標,--,--,--,10,8,--,5,--,104.4.11,104.4.11,英=13,數=11,自=14,,,,有
023232,國立彰化師範大學,物理學系物理組(公費生),1,--,均標,前標,--,均標,--,--,--,10,6,--,5,--,104.4.11,104.4.11,英=9,數=11,自=15,,,,無
023242,國立彰化師範大學,國文學系(公費生),1,前標,均標,--,均標,--,--,--,3,6,--,--,--,--,104.4.10,104.4.10,英=14,國=15,,,,,有
023252,國立彰化師範大學,特殊教育學系(公費生),1,前標,前標,均標,--,--,--,B級,--,--,--,--,--,10,104.4.10,104.4.10,總=60,,,,,,有
025012,國立陽明大學,醫學系A組,40,頂標,頂標,頂標,頂標,頂標,頂標,--,--,2,2,--,2,2,104.4.12,104.4.12,英+數+自+總=120,,,,,,有
025022,國立陽明大學,醫學系B組,10,頂標,頂標,頂標,頂標,頂標,頂標,--,--,2,2,--,2,2,104.4.11,104.4.11,英+數+自+總=119,,,,,,有
025032,國立陽明大學,醫學生物技術暨檢驗學系,16,--,均標,--,--,均標,--,--,3,3,3,--,3,--,104.4.17,104.4.17,國+英+數+自=56,,,,,,有
025042,國立陽明大學,生物醫學影像暨放射科學系,21,--,前標,--,--,前標,前標,B級,--,3,--,--,3,3,104.4.17,104.4.17,英+自+總=96,,,,,,有
025052,國立陽明大學,物理治療暨輔助科技學系,15,--,前標,--,--,均標,前標,--,--,2.5,--,--,--,5,104.4.17,104.4.17,總=68,英=15,,,,,有
025062,國立陽明大學,生命科學系暨基因體科學研究所,5,前標,頂標,頂標,--,頂標,--,--,--,--,4,--,3,6,104.4.11,104.4.11,總=65,數=12,自=14,,,,有
025072,國立陽明大學,牙醫學系,9,--,頂標,頂標,--,頂標,--,A級,--,4,2.5,--,3,6,104.4.10,104.4.10,總=74,英=15,自=15,數=15,,,有
025082,國立陽明大學,護理學系,22,均標,均標,均標,均標,均標,均標,A級,--,--,--,--,--,2,104.4.11,104.4.11,總=65,,,,,,有
025092,國立陽明大學,生物醫學工程學系,16,--,前標,前標,--,前標,前標,B級,--,--,4,--,4,3,104.4.17,104.4.17,數+自=29,總=69,,,,,有
025102,國立陽明大學,學士班大一大二不分系,15,前標,頂標,頂標,--,頂標,--,--,--,--,4,--,3,6,104.4.11,104.4.11,總=66,數=12,自=13,,,,無
025112,國立陽明大學,不分系招生(璞玉組),11,均標,前標,前標,均標,前標,--,--,--,4,3,--,3,5,104.4.18,104.4.18,總=62,英=13,數+自=25,,,,有
025122,國立陽明大學,護理學系(公費生),2,均標,均標,均標,均標,均標,均標,A級,--,--,--,--,--,2,104.4.11,104.4.11,總=57,,,,,,無
026012,中山醫學大學,醫學系,72,頂標,頂標,頂標,頂標,頂標,--,A級,8,4,4,8,4,3,104.4.10,104.4.12,國+社=28,英+數+自=44,總=72,,,,有
026022,中山醫學大學,牙醫學系,28,均標,均標,均標,均標,均標,--,A級,--,--,--,--,--,3,104.4.11,104.4.12,總=72,,,,,,有
026032,中山醫學大學,物理治療學系,23,--,--,--,--,--,均標,C級,10,3,--,--,6,--,104.4.11,104.4.11,國=12,自=12,英=13,,,,有
026042,中山醫學大學,職能治療學系,20,--,--,--,--,--,均標,--,6,3,--,--,5,--,104.4.12,104.4.12,國=13,自=13,英=13,,,,有
026052,中山醫學大學,語言治療與聽力學系語言治療組,18,均標,均標,--,--,均標,--,B級,8,3,--,--,5,--,104.4.12,104.4.12,國=13,自=13,英=14,,,,有
026062,中山醫學大學,語言治療與聽力學系聽力組,18,均標,均標,--,--,均標,--,B級,8,3,--,--,3,--,104.4.11,104.4.11,國=12,英+自=26,,,,,有
026072,中山醫學大學,生物醫學科學學系,45,--,均標,--,--,--,--,--,--,5,--,--,3,3,104.4.11,104.4.12,英=11,自+總=67,,,,,有
